dataset,model,seed,epoch,loss,train_r2,valid_r2
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,29,0.516148600405381,0.47504793079238317,0.23183389246179043
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,30,0.49747775007545214,0.603257621695837,0.29803693315879676
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,31,0.4766141456770308,0.5926282862728072,0.34088759268135216
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,32,0.49040007922384476,0.5298937270475045,0.23868127179441068
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,33,0.5056329632614865,0.5067963383463623,0.20956409182545388
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,34,0.5018951695090459,0.6202588357940323,0.3610525276623382
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,35,0.45345629167593554,0.6415704716559798,0.3185437477618279
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,36,0.46386541996473146,0.6274262783250589,0.29465340920828276
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,37,0.49166015452808803,0.563352214129814,0.31041519112834215
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,38,0.4575583016338908,0.5584435908463412,0.23677372566167976
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,39,0.4574255408880151,0.5799633555840809,0.2915804592589686
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,40,0.44608134610785377,0.6048648946524693,0.23463065763109525
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,41,0.45626224880969085,0.621763130647015,0.3513632967011865
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,44,42,0.4788722662646093,0.6320746156871175,0.3053359196097437
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,1,0.9175651301572352,0.2211757897081681,0.16652407811801428
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,2,0.836236568328775,0.20284595913490788,0.12881028348322343
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,3,0.7878159892595844,0.2670379090276864,0.14294725028950384
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,4,0.737751794634042,0.26000368255784434,0.1235540932183884
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,5,0.7058848971386015,0.4044188601300679,0.2535812009355338
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,6,0.6881425562832091,0.44583523019234605,0.15570621410155772
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,7,0.6615262449155619,0.39622362599117356,0.21402692568383408
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,8,0.6541488136590263,0.4047231359462041,0.2216406747073023
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,9,0.6630318895166303,0.3205622208760892,0.1716685867470683
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,10,0.6497575022556163,0.3973768486759782,0.18024421401157453
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,11,0.5984477155186512,0.47967735313532067,0.23256441726153287
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,12,0.5918478152634185,0.35662348413246403,0.23662118285741163
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,13,0.5713278325619521,0.42400405480755865,0.27791909180590646
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,14,0.5996878872866984,0.5088412751513087,0.24437407575899184
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,15,0.5771322378221854,0.4761702061840004,0.24695880192091701
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,16,0.5740803412081282,0.37791562236393417,0.2307887808209309
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,17,0.5855925333352736,0.5037973406689958,0.27556636357874575
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,18,0.5665762022505572,0.5469067412108073,0.36789184343983317
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,19,0.5572912253347444,0.4969038908909641,0.21597229924248396
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,20,0.5221846997737885,0.5710265837717345,0.27071060400797375
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,21,0.5444398232632213,0.5595018698766547,0.3497666380910347
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,22,0.5607640569408735,0.5363862030021629,0.3549436072326433
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,23,0.5046111837397387,0.566585322814398,0.36792327817208936
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,24,0.5207361922035982,0.6022961501681612,0.347925365466368
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,25,0.5306862438166583,0.32630822493496825,0.08467739071667568
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,26,0.5321620835198296,0.5150502173706483,0.2827343062530411
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,27,0.49005059327608275,0.5897481497083652,0.27668028610225537
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,28,0.48626573227437925,0.5239880709039013,0.24697766115347897
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,29,0.5009248409374261,0.6134364180208349,0.39390456990564904
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,30,0.5049599123037891,0.5241605042502296,0.3013946730269339
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,31,0.502640968579569,0.595021473200235,0.33946206864906814
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,32,0.4658204249025863,0.6324312952219489,0.21060645178512027
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,33,0.4876815689566695,0.6190551496431962,0.34487544215354926
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,34,0.4759365900615115,0.5098337976089347,0.21959694827112208
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,35,0.4997133099830445,0.5792645521005803,0.35178568265916454
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,36,0.49006872352810554,0.615063677780626,0.3094814723951592
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,37,0.45538679188416326,0.5291576660116508,0.09852981844504816
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,38,0.46764767528684054,0.6466010958167132,0.36752716221215376
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,39,0.49192341766607617,0.6555542056586524,0.36595932602042525
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,40,0.47196035703391204,0.624574049151049,0.20961661841857038
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,41,0.4008303369268959,0.5935979407643888,0.3195414024815091
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,42,0.4774813116700561,0.6285971530824245,0.33982515095412336
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,43,0.41945505307780373,0.6216787801821813,0.3032734215992471
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,44,0.42143395239556275,0.6336952973410854,0.24867215499709472
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,45,0.4608802019537967,0.6350506161815935,0.3436078338509635
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,46,0.4494620633346063,0.576823602772068,0.17842638361017737
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,47,0.40630514413854224,0.6275329146556308,0.31920850033352965
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,48,0.481114775310328,0.6503825914573105,0.3664996998771076
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,49,0.43642852584153047,0.6862300724394139,0.340350273130795
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,50,0.4180498062460511,0.6228494733565014,0.2922173382971459
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,51,0.457001462670756,0.6765188146718757,0.3435345986738263
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,52,0.4189145080285308,0.6755170490326132,0.3128339247603674
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,53,0.41893800761964584,0.5689582746697068,0.23241833700447934
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,43,54,0.447580075374356,0.6644438395317606,0.31981072414135936
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,1,0.9397077690120097,0.1228192886793339,0.11276786621621993
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,2,0.8435379292493985,0.20351280541355976,0.17594027027696768
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,3,0.7557610445368437,0.2840626011280344,0.19508513087431778
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,4,0.7143218454755382,0.2662195668595504,0.18353835505683858
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,5,0.6980055216469883,0.38416602885950635,0.26054834619755574
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,6,0.6675449144325138,0.3771570346689139,0.28926209064297104
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,7,0.6566972962500136,0.42889596041139766,0.3463980617500281
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,8,0.6702809832346293,0.4755731402822778,0.2959388038604156
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,9,0.6251479687146199,0.45050022236270215,0.3047170419987112
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,10,0.632972319001033,0.3406673031314278,0.23996033184382792
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,11,0.590724253176171,0.49561628327913165,0.36052951609331507
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,12,0.5826362564607903,0.5230490740431524,0.3715530399357364
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,13,0.5781080124002916,0.40512814280105525,0.28353337244975596
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,14,0.5901902969236728,0.48097010678814855,0.3545131540143761
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,15,0.5436589994732245,0.4528110255086307,0.30925681620797985
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,16,0.546616624350901,0.49803655458804263,0.34239081990393705
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,17,0.5506769897025309,0.3993967592513301,0.21478002047625122
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,18,0.5469966517922319,0.4629283966223694,0.3128276135147934
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,19,0.5267903896761529,0.4652125958258506,0.2880607510478246
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,20,0.523825464701211,0.558481117013309,0.26775472251914745
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,21,0.5626173919917624,0.4950064820100687,0.28480667698813344
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,22,0.5513911622541922,0.5744357023029272,0.33858746904122405
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,23,0.5351491549316748,0.4213405555014966,0.21022491091802564
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,24,0.49452249705791473,0.5796156876234969,0.22934643046888858
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,25,0.52029074397352,0.5442924657447985,0.29304954907773373
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,26,0.4695015333500909,0.5968645442577774,0.31757107166289156
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,27,0.5145434888056767,0.6009806957951844,0.2541929993875115
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,28,0.5076525756790314,0.5788572312005449,0.306422450119494
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,29,0.48663723284815563,0.5629193244871746,0.321727941880822
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,30,0.503435369167063,0.5044409367249744,0.2730238784346455
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,31,0.4964423360372031,0.6014722403821364,0.36251919658475795
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,32,0.49417374108308626,0.5429764914066577,0.15268468454326778
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,33,0.48808434752770413,0.5332322345458593,0.3087987128381864
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,34,0.48442860715735103,0.5753695231425117,0.31081382722968687
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,35,0.5003865224159794,0.6382013574171315,0.3477919966024161
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,36,0.4892997999250153,0.5837994179453572,0.33810988528432095
ppb,TripleGNN_GCN_GIN_GAT_h128_e100,42,37,0.5022242544793788,0.5977666861905936,0.3238037565934254
ppb,Multimodal_ChemBERTa_GAT_e20,44,1,0.9139325648178289,0.15706787206506523,0.11942113871034465
ppb,Multimodal_ChemBERTa_GAT_e20,44,2,0.7889277546862026,0.35692185047090785,0.25586106322197455
ppb,Multimodal_ChemBERTa_GAT_e20,44,3,0.754960823206254,0.44255800983694105,0.32579612440342
ppb,Multimodal_ChemBERTa_GAT_e20,44,4,0.6199252809639331,0.39576329994216786,0.22346936714347498
ppb,Multimodal_ChemBERTa_GAT_e20,44,5,0.5585479627788803,0.6162399482344558,0.43190093751457326
ppb,Multimodal_ChemBERTa_GAT_e20,44,6,0.45929506338304943,0.7192109732082403,0.4016571516726627
ppb,Multimodal_ChemBERTa_GAT_e20,44,7,0.4153785730401675,0.6944018148212246,0.314930598537544
ppb,Multimodal_ChemBERTa_GAT_e20,44,8,0.35331175071589743,0.7978709721620398,0.3596907933059187
ppb,Multimodal_ChemBERTa_GAT_e20,44,9,0.2775224345149817,0.7996899988140681,0.34360194137365496
ppb,Multimodal_ChemBERTa_GAT_e20,44,10,0.24613756737039413,0.8380732617855985,0.3401786075882566
ppb,Multimodal_ChemBERTa_GAT_e20,44,11,0.24926791698844344,0.8326051269792152,0.3634778796307079
ppb,Multimodal_ChemBERTa_GAT_e20,44,12,0.22470157616484313,0.868855264658772,0.39255205434000295
ppb,Multimodal_ChemBERTa_GAT_e20,44,13,0.20380994838512975,0.8707856781074884,0.32633192723700777
ppb,Multimodal_ChemBERTa_GAT_e20,44,14,0.19070257021137227,0.8987073536045673,0.3553986212045148
ppb,Multimodal_ChemBERTa_GAT_e20,44,15,0.20765546870268423,0.860767368131695,0.35637210037833744
ppb,Multimodal_ChemBERTa_GAT_e20,44,16,0.16688087302041643,0.8515865620629246,0.2562877463294666
ppb,Multimodal_ChemBERTa_GAT_e20,44,17,0.15786487719526998,0.9130761607070501,0.36575790971557465
ppb,Multimodal_ChemBERTa_GAT_e20,44,18,0.16427487284404996,0.8978809461088858,0.4043171595353282
ppb,Multimodal_ChemBERTa_GAT_e20,44,19,0.15135605451593429,0.8757249035468248,0.27138343930931874
ppb,Multimodal_ChemBERTa_GAT_e20,44,20,0.13664602476781534,0.8234797268216494,0.2990227190316693
ppb,Multimodal_ChemBERTa_GAT_e20,43,1,0.9044443219900131,0.1780392625527526,0.11705498031874983
ppb,Multimodal_ChemBERTa_GAT_e20,43,2,0.8027613769158904,0.3040857528103239,0.21835254062728382
ppb,Multimodal_ChemBERTa_GAT_e20,43,3,0.7624235614950274,0.35267565332318174,0.22294636916006805
ppb,Multimodal_ChemBERTa_GAT_e20,43,4,0.6079616496960322,0.5569260416878672,0.36810472502884084
ppb,Multimodal_ChemBERTa_GAT_e20,43,5,0.5285028807910872,0.6691586960065763,0.34650183228916587
ppb,Multimodal_ChemBERTa_GAT_e20,43,6,0.45407328883438935,0.7452528684978726,0.40019285696577167
ppb,Multimodal_ChemBERTa_GAT_e20,43,7,0.3690965442377844,0.7630064440509231,0.36842754729393623
ppb,Multimodal_ChemBERTa_GAT_e20,43,8,0.3195994261330293,0.6865464760275093,0.30468090451179664
ppb,Multimodal_ChemBERTa_GAT_e20,43,9,0.2920950197695214,0.8188539488788874,0.4260176295992104
ppb,Multimodal_ChemBERTa_GAT_e20,43,10,0.28800932345566926,0.8393355305623886,0.44578503647407286
ppb,Multimodal_ChemBERTa_GAT_e20,43,11,0.22623293474316597,0.8412159706227089,0.3233436664438476
ppb,Multimodal_ChemBERTa_GAT_e20,43,12,0.22742058125175077,0.8439347694915766,0.41463160264587795
ppb,Multimodal_ChemBERTa_GAT_e20,43,13,0.19355904908827792,0.7897820131315876,0.27823056728491624
ppb,Multimodal_ChemBERTa_GAT_e20,43,14,0.19747499542103875,0.8780026579602518,0.2643303113873412
ppb,Multimodal_ChemBERTa_GAT_e20,43,15,0.1710344552533862,0.8914460104945126,0.3649913114970098
ppb,Multimodal_ChemBERTa_GAT_e20,43,16,0.1820379930237929,0.90543401784889,0.3449946862821598
ppb,Multimodal_ChemBERTa_GAT_e20,43,17,0.16008185963203878,0.9134245436207575,0.34177129069701906
ppb,Multimodal_ChemBERTa_GAT_e20,43,18,0.13909972026760195,0.7804478790855989,0.316508522980401
ppb,Multimodal_ChemBERTa_GAT_e20,43,19,0.17090950464760815,0.8952388816662726,0.3295760578161464
ppb,Multimodal_ChemBERTa_GAT_e20,43,20,0.16524275856805437,0.8898839154947701,0.2507066937687361
ppb,Multimodal_ChemBERTa_GAT_e20,42,1,0.9014049393159372,0.1779630139919176,0.22941502125983593
ppb,Multimodal_ChemBERTa_GAT_e20,42,2,0.8101594617337357,0.3581643889629521,0.34423922943954854
ppb,Multimodal_ChemBERTa_GAT_e20,42,3,0.70949564717802,0.4174866498696952,0.2799271492966634
ppb,Multimodal_ChemBERTa_GAT_e20,42,4,0.6414299499657419,0.5042107017698761,0.35744932817019415
ppb,Multimodal_ChemBERTa_GAT_e20,42,5,0.5180187489331505,0.605082244798129,0.35061245484862724
ppb,Multimodal_ChemBERTa_GAT_e20,42,6,0.44312366153355,0.687288565649423,0.4048205707202833
ppb,Multimodal_ChemBERTa_GAT_e20,42,7,0.39245486443425404,0.7591404380299354,0.4409546701167534
ppb,Multimodal_ChemBERTa_GAT_e20,42,8,0.3308992423577073,0.7686933219405772,0.4090465596455001
ppb,Multimodal_ChemBERTa_GAT_e20,42,9,0.27601265350793613,0.6796072449044581,0.32960127720737864
ppb,Multimodal_ChemBERTa_GAT_e20,42,10,0.2806149241916927,0.8288477801764482,0.36743122188197885
ppb,Multimodal_ChemBERTa_GAT_e20,42,11,0.22902484679663623,0.7957570704085278,0.36752492497906086
ppb,Multimodal_ChemBERTa_GAT_e20,42,12,0.22017044178497644,0.870929684587598,0.41594997673090195
ppb,Multimodal_ChemBERTa_GAT_e20,42,13,0.19840621922947008,0.8502966480639939,0.4291834562936453
ppb,Multimodal_ChemBERTa_GAT_e20,42,14,0.18848167152868378,0.8418322002125253,0.34612248542216006
ppb,Multimodal_ChemBERTa_GAT_e20,42,15,0.22548360271770276,0.7885763857652454,0.3610256916927591
ppb,Multimodal_ChemBERTa_GAT_e20,42,16,0.1644025176855517,0.8919839593008163,0.4055985083061344
ppb,Multimodal_ChemBERTa_GAT_e20,42,17,0.17157652070400892,0.9023381942160736,0.37620535032637437
ppb,Multimodal_ChemBERTa_GAT_e20,42,18,0.1468206821354451,0.8918606937542277,0.40999096355779996
ppb,Multimodal_ChemBERTa_GAT_e20,42,19,0.14855887398215722,0.8989593480535407,0.36302813981658166
ppb,Multimodal_ChemBERTa_GAT_e20,42,20,0.13328635642006073,0.8945080277069495,0.39602149489429717
ppb,ChemBERTa_zinc_base_v1,42,1,0.9438485935514356,0.27177648533658394,0.12884423089776964
ppb,ChemBERTa_zinc_base_v1,42,2,0.7121118594098974,0.506704701669692,0.27608357798326133
ppb,ChemBERTa_zinc_base_v1,42,3,0.5578749573525087,0.6640420854982475,0.22545374102623195
ppb,ChemBERTa_zinc_base_v1,42,4,0.393913408856333,0.788160169928811,0.2825025050468848
ppb,ChemBERTa_zinc_base_v1,42,5,0.3009692554672559,0.7718457554480589,0.22570998259585995
ppb,ChemBERTa_zinc_base_v1,42,6,0.2526586869800532,0.8580373088232952,0.31216298044180546
ppb,ChemBERTa_zinc_base_v1,42,7,0.207718537637481,0.8222225974903195,0.27192824666173665
ppb,ChemBERTa_zinc_base_v1,42,8,0.1970683630141947,0.8593002682797739,0.22590043536929183
ppb,ChemBERTa_zinc_base_v1,42,9,0.18369674029541605,0.8852831827922236,0.2866820265605211
ppb,ChemBERTa_zinc_base_v1,42,10,0.16071475499574048,0.9067884355992044,0.30870492049931597
ppb,Multimodal_ChemBERTa_GCN_e20,44,1,0.9057005197729593,0.2924291676416231,0.2705925134940248
ppb,Multimodal_ChemBERTa_GCN_e20,44,2,0.7706435045894281,0.3046679971823768,0.3091745394621285
ppb,Multimodal_ChemBERTa_GCN_e20,44,3,0.7050311304168937,0.5074792447520514,0.3656032665644684
ppb,Multimodal_ChemBERTa_GCN_e20,44,4,0.5976900063731052,0.5218978847986311,0.3989902342880053
ppb,Multimodal_ChemBERTa_GCN_e20,44,5,0.5481600433036133,0.6007688059106653,0.3671113950655497
ppb,Multimodal_ChemBERTa_GCN_e20,44,6,0.4385910467417152,0.7125414224150091,0.4379474800163897
ppb,Multimodal_ChemBERTa_GCN_e20,44,7,0.39130134144682943,0.7457287389680713,0.38638319875040716
ppb,Multimodal_ChemBERTa_GCN_e20,44,8,0.3205233759442229,0.7804346519211398,0.37060755448663896
ppb,Multimodal_ChemBERTa_GCN_e20,44,9,0.27867711344618856,0.8084914665609535,0.41535145082757485
ppb,Multimodal_ChemBERTa_GCN_e20,44,10,0.24913008524863808,0.8310295024817481,0.3869532850714804
ppb,Multimodal_ChemBERTa_GCN_e20,44,11,0.2495859228534463,0.8663797478107373,0.4116116398867391
ppb,Multimodal_ChemBERTa_GCN_e20,44,12,0.2300033251076569,0.8726682914464348,0.4217947023649239
ppb,Multimodal_ChemBERTa_GCN_e20,44,13,0.20764833550762246,0.8843655552344624,0.4213865509985326
ppb,Multimodal_ChemBERTa_GCN_e20,44,14,0.20663683093440385,0.8071899629898167,0.2990035225528199
ppb,Multimodal_ChemBERTa_GCN_e20,44,15,0.19677043931535732,0.8655582884869912,0.4525893277302937
ppb,Multimodal_ChemBERTa_GCN_e20,44,16,0.18284151275400762,0.877385072059418,0.42364176114504615
ppb,Multimodal_ChemBERTa_GCN_e20,44,17,0.15390843079413896,0.8923792666019064,0.41106506886867333
ppb,Multimodal_ChemBERTa_GCN_e20,44,18,0.14940247077632834,0.8579405006206834,0.3420167565035347
ppb,Multimodal_ChemBERTa_GCN_e20,44,19,0.14687392952633493,0.9124603414341952,0.4017747969853953
ppb,Multimodal_ChemBERTa_GCN_e20,44,20,0.1481761023586179,0.8773614634418688,0.34138371731871153
ppb,Multimodal_ChemBERTa_GCN_e20,43,1,0.8864784738347854,0.18611438727604068,0.08727412045812877
ppb,Multimodal_ChemBERTa_GCN_e20,43,2,0.7402887322284557,0.24682508374223633,0.18485854963579273
ppb,Multimodal_ChemBERTa_GCN_e20,43,3,0.7310686067298606,0.45705547949130754,0.30209374309666537
ppb,Multimodal_ChemBERTa_GCN_e20,43,4,0.5929352705493386,0.524313662642776,0.36318475411374507
ppb,Multimodal_ChemBERTa_GCN_e20,43,5,0.5261732224421001,0.6653412980640838,0.44148743109728805
ppb,Multimodal_ChemBERTa_GCN_e20,43,6,0.4498111677390558,0.6988540266706784,0.41402474468468475
ppb,Multimodal_ChemBERTa_GCN_e20,43,7,0.4035943095790751,0.7106283558914344,0.3529097307976724
ppb,Multimodal_ChemBERTa_GCN_e20,43,8,0.33451767458959863,0.7791423824516501,0.37522461767322635
ppb,Multimodal_ChemBERTa_GCN_e20,43,9,0.29553761627571085,0.8302006798723949,0.43293445764270544
ppb,Multimodal_ChemBERTa_GCN_e20,43,10,0.2683255560236213,0.8495828355378989,0.369144879428536
ppb,Multimodal_ChemBERTa_GCN_e20,43,11,0.2431640474608651,0.7148927759691608,0.37985484851940543
ppb,Multimodal_ChemBERTa_GCN_e20,43,12,0.20802770090507872,0.8653904817115146,0.4146325075890138
ppb,Multimodal_ChemBERTa_GCN_e20,43,13,0.21775773728703274,0.8797541744021884,0.4150888938244591
ppb,Multimodal_ChemBERTa_GCN_e20,43,14,0.1896138363690288,0.8439990791769746,0.392919098365471
ppb,Multimodal_ChemBERTa_GCN_e20,43,15,0.1843947828689843,0.8659855542233978,0.41333440976304403
ppb,Multimodal_ChemBERTa_GCN_e20,43,16,0.16370337019548004,0.8380550725576025,0.3616994133477206
ppb,Multimodal_ChemBERTa_GCN_e20,43,17,0.1611088005664908,0.8936421229348905,0.3741921582996447
ppb,Multimodal_ChemBERTa_GCN_e20,43,18,0.16256166297804425,0.9122119453599461,0.38330182155932213
ppb,Multimodal_ChemBERTa_GCN_e20,43,19,0.1563335873738483,0.9127151465615823,0.39888855619239194
ppb,Multimodal_ChemBERTa_GCN_e20,43,20,0.14835212368196177,0.8918098991542346,0.40745716194385906
ppb,Multimodal_ChemBERTa_GCN_e20,42,1,0.9257127025429114,0.18466329008242133,0.11067224147572763
ppb,Multimodal_ChemBERTa_GCN_e20,42,2,0.7977786871754093,0.3755267108497362,0.3095852483479049
ppb,Multimodal_ChemBERTa_GCN_e20,42,3,0.7253056584317007,0.4590333491975951,0.3589904582725437
ppb,Multimodal_ChemBERTa_GCN_e20,42,4,0.6017002077014358,0.5962699796821034,0.37463813895006803
ppb,Multimodal_ChemBERTa_GCN_e20,42,5,0.4912442599917636,0.6193413502873693,0.33720921914724666
ppb,Multimodal_ChemBERTa_GCN_e20,42,6,0.4514810919393728,0.6192806175768375,0.21830622376195896
ppb,Multimodal_ChemBERTa_GCN_e20,42,7,0.37072110755576027,0.7669843366155036,0.3439512263903798
ppb,Multimodal_ChemBERTa_GCN_e20,42,8,0.33258016453481015,0.8013470744197579,0.3671813229879137
ppb,Multimodal_ChemBERTa_GCN_e20,42,9,0.2897420059659599,0.7713876956359731,0.2843510604566142
ppb,Multimodal_ChemBERTa_GCN_e20,42,10,0.2667693121381748,0.7910485381610013,0.34409890945447286
ppb,Multimodal_ChemBERTa_GCN_e20,42,11,0.23870195503588076,0.7657428498560304,0.40040028322339605
ppb,Multimodal_ChemBERTa_GCN_e20,42,12,0.2253201518345762,0.8632825789496449,0.42205671255455
ppb,Multimodal_ChemBERTa_GCN_e20,42,13,0.1947290261540516,0.8657022777060199,0.45050578073071224
ppb,Multimodal_ChemBERTa_GCN_e20,42,14,0.17656606490965243,0.8383663366369446,0.2962843732085607
ppb,Multimodal_ChemBERTa_GCN_e20,42,15,0.17710344424402272,0.9065277691934358,0.3988567851833329
ppb,Multimodal_ChemBERTa_GCN_e20,42,16,0.17505706993885983,0.7232188165028283,0.2714139132298855
ppb,Multimodal_ChemBERTa_GCN_e20,42,17,0.15863755336146296,0.8945397342897448,0.39182882862898283
ppb,Multimodal_ChemBERTa_GCN_e20,42,18,0.1532708933967867,0.8927325401432404,0.38897776415368046
ppb,Multimodal_ChemBERTa_GCN_e20,42,19,0.14689718506494423,0.9127375528499878,0.4120549787426978
ppb,Multimodal_ChemBERTa_GCN_e20,42,20,0.1521199653270068,0.9130286942135242,0.37483561809214594
ppb,PyG_GIN_h128_e100,44,1,0.9176476307031585,0.02968697114897778,-0.0315131323011586
ppb,PyG_GIN_h128_e100,44,2,0.8135791733497526,0.1074554543594034,-0.03922438478549939
ppb,PyG_GIN_h128_e100,44,3,0.753589482932556,0.33648357542376217,0.2674738790260901
ppb,PyG_GIN_h128_e100,44,4,0.6953558154949327,0.06819736285175892,-0.16684285976222402
ppb,PyG_GIN_h128_e100,44,5,0.7282926185828883,0.34525457734878673,0.24080797037479562
ppb,PyG_GIN_h128_e100,44,6,0.6533256369393047,0.40321521211203293,0.25311426739023024
ppb,PyG_GIN_h128_e100,44,7,0.6494792336370887,0.41636485448848926,0.17745289324383107
ppb,PyG_GIN_h128_e100,44,8,0.610641590342289,0.44611801800414796,0.25497724793135046
ppb,PyG_GIN_h128_e100,44,9,0.6375538248841356,0.21012238706660735,0.06303762962479809
